"ID","MeasurementTime","Measurement","Value"
"WBC-33","2019-05-05 20:12:52","radius",17.3
"WBC-33","2019-05-05 20:12:52","texture",24.7
"WBC-33","2019-11-09 22:56:09","texture",24.3
"WBC-33","2019-06-15 23:05:45","texture",26
"WBC-33","2019-11-23 20:10:14","texture",21.3
"WBC-33","2019-11-23 20:10:14","perimeter",103.9
"WBC-33","2019-05-05 20:12:52","perimeter",109
"WBC-33","2019-11-09 22:56:09","perimeter",110.4
"WBC-33","2019-06-15 23:05:45","perimeter",113
"WBC-33","2019-06-15 23:05:45","area",873.4
"WBC-33","2019-11-23 20:10:14","area",857.7
"WBC-33","2019-05-05 20:12:52","area",920.1
"WBC-33","2019-11-09 22:56:09","area",829.1
"WBC-34","2019-11-09 22:56:09","radius",18.5
"WBC-34","2019-06-15 23:05:45","radius",19.2
"WBC-34","2019-11-23 20:10:14","radius",18.8
"WBC-34","2019-05-05 20:12:52","radius",18.3
"WBC-34","2019-05-05 20:12:52","texture",26.7
"WBC-34","2019-11-09 22:56:09","texture",26.9
"WBC-34","2019-06-15 23:05:45","texture",26.6
"WBC-34","2019-11-23 20:10:14","texture",26.5
"WBC-34","2019-11-23 20:10:14","perimeter",123.6
"WBC-34","2019-05-05 20:12:52","perimeter",129
"WBC-34","2019-11-09 22:56:09","perimeter",125.6
"WBC-34","2019-06-15 23:05:45","perimeter",129.3
"WBC-34","2019-06-15 23:05:45","area",1237.1
"WBC-34","2019-11-23 20:10:14","area",1082.2
"WBC-34","2019-05-05 20:12:52","area",1264.5
"WBC-34","2019-11-09 22:56:09","area",1154.2
"WBC-35","2019-11-09 22:56:09","radius",16.4
"WBC-35","2019-06-15 23:05:45","radius",16.6
"WBC-35","2019-11-23 20:10:14","radius",16.1
"WBC-35","2019-05-05 20:12:52","radius",16.1
"WBC-35","2019-05-05 20:12:52","texture",17.1
"WBC-35","2019-11-09 22:56:09","texture",17.9
"WBC-35","2019-06-15 23:05:45","texture",17.5
"WBC-35","2019-11-23 20:10:14","texture",18.1
"WBC-35","2019-11-23 20:10:14","perimeter",104.8
"WBC-35","2019-05-05 20:12:52","perimeter",107
"WBC-35","2019-11-09 22:56:09","perimeter",106.5
"WBC-35","2019-06-15 23:05:45","perimeter",106.7
"WBC-35","2019-06-15 23:05:45","area",790.9
"WBC-35","2019-11-23 20:10:14","area",801.1
"WBC-35","2019-05-05 20:12:52","area",804.7
"WBC-35","2019-11-09 22:56:09","area",826.4
"WBC-36","2019-11-09 22:56:09","radius",16.1
"WBC-36","2019-06-15 23:05:45","radius",17.1
"WBC-36","2019-11-23 20:10:14","radius",17.8
"WBC-36","2019-05-05 20:12:52","radius",16.8
"WBC-36","2019-05-05 20:12:52","texture",22.3
"WBC-36","2019-11-09 22:56:09","texture",23.5
"WBC-36","2019-06-15 23:05:45","texture",20.2
"WBC-36","2019-11-23 20:10:14","texture",21.4
"WBC-36","2019-11-23 20:10:14","perimeter",104.9
"WBC-36","2019-05-05 20:12:52","perimeter",106.1
"WBC-36","2019-11-09 22:56:09","perimeter",108.1
"WBC-36","2019-06-15 23:05:45","perimeter",112.8
"WBC-36","2019-06-15 23:05:45","area",816.8
"WBC-36","2019-11-23 20:10:14","area",784.2
"WBC-36","2019-05-05 20:12:52","area",882.5
"WBC-36","2019-11-09 22:56:09","area",890.8
"WBC-37","2019-11-09 22:56:09","radius",14.1
"WBC-37","2019-06-15 23:05:45","radius",14.7
"WBC-37","2019-11-23 20:10:14","radius",14.1
"WBC-37","2019-05-05 20:12:52","radius",14.4
"WBC-37","2019-05-05 20:12:52","texture",22.4
"WBC-37","2019-11-09 22:56:09","texture",21.6
"WBC-37","2019-06-15 23:05:45","texture",21.7
"WBC-37","2019-11-23 20:10:14","texture",21.6
"WBC-37","2019-11-23 20:10:14","perimeter",95.1
"WBC-37","2019-05-05 20:12:52","perimeter",91
"WBC-37","2019-11-09 22:56:09","perimeter",96.2
"WBC-37","2019-06-15 23:05:45","perimeter",90.5
"WBC-37","2019-06-15 23:05:45","area",644.6
"WBC-37","2019-11-23 20:10:14","area",612.9
"WBC-37","2019-05-05 20:12:52","area",613.7
"WBC-37","2019-11-09 22:56:09","area",621.6
"WBC-38","2019-11-09 22:56:09","radius",12.9
"WBC-38","2019-06-15 23:05:45","radius",13
"WBC-38","2019-11-23 20:10:14","radius",13.3
"WBC-38","2019-05-05 20:12:52","radius",13
"WBC-38","2019-05-05 20:12:52","texture",15.5
"WBC-38","2019-11-09 22:56:09","texture",19.2
"WBC-38","2019-06-15 23:05:45","texture",19.6
"WBC-38","2019-11-23 20:10:14","texture",15.7
"WBC-38","2019-11-23 20:10:14","perimeter",81.3
"WBC-38","2019-05-05 20:12:52","perimeter",82
"WBC-38","2019-11-09 22:56:09","perimeter",83.3
"WBC-38","2019-06-15 23:05:45","perimeter",81.7
"WBC-38","2019-06-15 23:05:45","area",486.1
"WBC-38","2019-11-23 20:10:14","area",519.4
"WBC-38","2019-05-05 20:12:52","area",526.9
"WBC-38","2019-11-09 22:56:09","area",511.5
"WBC-39","2019-11-09 22:56:09","radius",13.1
"WBC-39","2019-06-15 23:05:45","radius",14.9
"WBC-39","2019-11-23 20:10:14","radius",12.2
"WBC-39","2019-05-05 20:12:52","radius",14.3
"WBC-39","2019-05-05 20:12:52","texture",22.5
"WBC-39","2019-11-09 22:56:09","texture",24.2
"WBC-39","2019-06-15 23:05:45","texture",23.9
"WBC-39","2019-11-23 20:10:14","texture",24.8
"WBC-39","2019-11-23 20:10:14","perimeter",89.8
"WBC-39","2019-05-05 20:12:52","perimeter",84.2
"WBC-39","2019-11-09 22:56:09","perimeter",84.1
"WBC-39","2019-06-15 23:05:45","perimeter",86.3
"WBC-39","2019-06-15 23:05:45","area",578.3
"WBC-39","2019-11-23 20:10:14","area",596.5
"WBC-39","2019-05-05 20:12:52","area",689.7
"WBC-39","2019-11-09 22:56:09","area",659.6
"WBC-40","2019-11-09 22:56:09","radius",13.3
"WBC-40","2019-06-15 23:05:45","radius",13.6
"WBC-40","2019-11-23 20:10:14","radius",13.5
"WBC-40","2019-05-05 20:12:52","radius",13.3
"WBC-40","2019-05-05 20:12:52","texture",19.6
"WBC-40","2019-11-09 22:56:09","texture",21
"WBC-40","2019-06-15 23:05:45","texture",20.2
"WBC-40","2019-11-23 20:10:14","texture",20.5
"WBC-40","2019-11-23 20:10:14","perimeter",86.8
"WBC-40","2019-05-05 20:12:52","perimeter",90.6
"WBC-40","2019-11-09 22:56:09","perimeter",89.9
"WBC-40","2019-06-15 23:05:45","perimeter",87.9
"WBC-40","2019-06-15 23:05:45","area",548.4
"WBC-40","2019-11-23 20:10:14","area",560.4
"WBC-40","2019-05-05 20:12:52","area",587.1
"WBC-40","2019-11-09 22:56:09","area",542.7
"WBC-41","2019-11-09 22:56:09","radius",13.2
"WBC-41","2019-06-15 23:05:45","radius",13.2
"WBC-41","2019-11-23 20:10:14","radius",13.5
"WBC-41","2019-05-05 20:12:52","radius",13.7
"WBC-41","2019-05-05 20:12:52","texture",21.5
"WBC-41","2019-11-09 22:56:09","texture",22.1
"WBC-41","2019-06-15 23:05:45","texture",20.5
"WBC-41","2019-11-23 20:10:14","texture",23.7
"WBC-41","2019-11-23 20:10:14","perimeter",86.3
"WBC-41","2019-05-05 20:12:52","perimeter",85.7
"WBC-41","2019-11-09 22:56:09","perimeter",86.5
"WBC-41","2019-06-15 23:05:45","perimeter",83.8
"WBC-41","2019-06-15 23:05:45","area",516
"WBC-41","2019-11-23 20:10:14","area",572.8
"WBC-41","2019-05-05 20:12:52","area",539.8
"WBC-41","2019-11-09 22:56:09","area",575.2
"WBC-42","2019-11-09 22:56:09","radius",11.2
"WBC-42","2019-06-15 23:05:45","radius",10.7
"WBC-42","2019-11-23 20:10:14","radius",10.9
"WBC-42","2019-05-05 20:12:52","radius",10.9
"WBC-42","2019-05-05 20:12:52","texture",22.5
"WBC-42","2019-11-09 22:56:09","texture",19.6
"WBC-42","2019-06-15 23:05:45","texture",22.6
"WBC-42","2019-11-23 20:10:14","texture",21.6
"WBC-42","2019-11-23 20:10:14","perimeter",71.4
"WBC-42","2019-05-05 20:12:52","perimeter",72.1
"WBC-42","2019-11-09 22:56:09","perimeter",73.1
"WBC-42","2019-06-15 23:05:45","perimeter",70.7
"WBC-42","2019-06-15 23:05:45","area",375.5
"WBC-42","2019-11-23 20:10:14","area",341.7
"WBC-42","2019-05-05 20:12:52","area",358.6
"WBC-42","2019-11-09 22:56:09","area",373.7
"WBC-43","2019-11-09 22:56:09","radius",18
"WBC-43","2019-06-15 23:05:45","radius",19
"WBC-43","2019-11-23 20:10:14","radius",17
"WBC-43","2019-05-05 20:12:52","radius",18
"WBC-43","2019-05-05 20:12:52","texture",25.6
"WBC-43","2019-11-09 22:56:09","texture",25.6
"WBC-43","2019-06-15 23:05:45","texture",28.4
"WBC-43","2019-11-23 20:10:14","texture",24.3
"WBC-43","2019-11-23 20:10:14","perimeter",133.5
"WBC-43","2019-05-05 20:12:52","perimeter",122.8
"WBC-43","2019-11-09 22:56:09","perimeter",129.7
"WBC-43","2019-06-15 23:05:45","perimeter",136.5
"WBC-43","2019-06-15 23:05:45","area",1221
"WBC-43","2019-11-23 20:10:14","area",901.7
"WBC-43","2019-05-05 20:12:52","area",1215.9
"WBC-43","2019-11-09 22:56:09","area",1277
"WBC-44","2019-11-09 22:56:09","radius",13.4
"WBC-44","2019-06-15 23:05:45","radius",13.7
"WBC-44","2019-11-23 20:10:14","radius",13.3
"WBC-44","2019-05-05 20:12:52","radius",12.9
"WBC-44","2019-05-05 20:12:52","texture",20.6
"WBC-44","2019-11-09 22:56:09","texture",21.2
"WBC-44","2019-06-15 23:05:45","texture",19.7
"WBC-44","2019-11-23 20:10:14","texture",19.5
"WBC-44","2019-11-23 20:10:14","perimeter",87.7
"WBC-44","2019-05-05 20:12:52","perimeter",85.3
"WBC-44","2019-11-09 22:56:09","perimeter",86.1
"WBC-44","2019-06-15 23:05:45","perimeter",84.9
"WBC-44","2019-06-15 23:05:45","area",528
"WBC-44","2019-11-23 20:10:14","area",561.5
"WBC-44","2019-05-05 20:12:52","area",488.7
"WBC-44","2019-11-09 22:56:09","area",460.7
"WBC-45","2019-11-09 22:56:09","radius",13.4
"WBC-45","2019-06-15 23:05:45","radius",13.2
"WBC-45","2019-11-23 20:10:14","radius",13.4
"WBC-45","2019-05-05 20:12:52","radius",13.3
"WBC-45","2019-05-05 20:12:52","texture",21.1
"WBC-45","2019-11-09 22:56:09","texture",21.2
"WBC-45","2019-06-15 23:05:45","texture",21.8
"WBC-45","2019-11-23 20:10:14","texture",22.1
"WBC-45","2019-11-23 20:10:14","perimeter",84.1
"WBC-45","2019-05-05 20:12:52","perimeter",86.1
"WBC-45","2019-11-09 22:56:09","perimeter",83.6
"WBC-45","2019-06-15 23:05:45","perimeter",84.3
"WBC-45","2019-06-15 23:05:45","area",540.5
"WBC-45","2019-11-23 20:10:14","area",521.4
"WBC-45","2019-05-05 20:12:52","area",532.6
"WBC-45","2019-11-09 22:56:09","area",551.5
"WBC-46","2019-11-09 22:56:09","radius",18.2
"WBC-46","2019-06-15 23:05:45","radius",18.8
"WBC-46","2019-11-23 20:10:14","radius",18.7
"WBC-46","2019-05-05 20:12:52","radius",19.2
"WBC-46","2019-05-05 20:12:52","texture",17.7
"WBC-46","2019-11-09 22:56:09","texture",16.6
"WBC-46","2019-06-15 23:05:45","texture",18
"WBC-46","2019-11-23 20:10:14","texture",17.4
"WBC-46","2019-11-23 20:10:14","perimeter",131.4
"WBC-46","2019-05-05 20:12:52","perimeter",125
"WBC-46","2019-11-09 22:56:09","perimeter",117.1
"WBC-46","2019-06-15 23:05:45","perimeter",131
"WBC-46","2019-06-15 23:05:45","area",1106.3
"WBC-46","2019-11-23 20:10:14","area",1138.2
"WBC-46","2019-05-05 20:12:52","area",1115.2
"WBC-46","2019-11-09 22:56:09","area",1105.2
"WBC-47","2019-11-09 22:56:09","radius",7.9
"WBC-47","2019-06-15 23:05:45","radius",8.1
"WBC-47","2019-11-23 20:10:14","radius",8.2
"WBC-47","2019-05-05 20:12:52","radius",8.2
"WBC-47","2019-05-05 20:12:52","texture",16.5
"WBC-47","2019-11-09 22:56:09","texture",17.9
"WBC-47","2019-06-15 23:05:45","texture",17.3
"WBC-47","2019-11-23 20:10:14","texture",17.9
"WBC-47","2019-11-23 20:10:14","perimeter",50.2
"WBC-47","2019-05-05 20:12:52","perimeter",51.5
"WBC-47","2019-11-09 22:56:09","perimeter",51.9
"WBC-47","2019-06-15 23:05:45","perimeter",50.4
"WBC-47","2019-06-15 23:05:45","area",213.2
"WBC-47","2019-11-23 20:10:14","area",215
"WBC-47","2019-05-05 20:12:52","area",206.1
"WBC-47","2019-11-09 22:56:09","area",197.5
"WBC-48","2019-11-09 22:56:09","radius",12.9
"WBC-48","2019-06-15 23:05:45","radius",12.9
"WBC-48","2019-11-23 20:10:14","radius",13.5
"WBC-48","2019-05-05 20:12:52","radius",12.8
"WBC-48","2019-05-05 20:12:52","texture",18.9
"WBC-48","2019-11-09 22:56:09","texture",19
"WBC-48","2019-06-15 23:05:45","texture",17.5
"WBC-48","2019-11-23 20:10:14","texture",20.4
"WBC-48","2019-11-23 20:10:14","perimeter",84.2
"WBC-48","2019-05-05 20:12:52","perimeter",85.8
"WBC-48","2019-11-09 22:56:09","perimeter",88.5
"WBC-48","2019-06-15 23:05:45","perimeter",88.2
"WBC-48","2019-06-15 23:05:45","area",495.2
"WBC-48","2019-11-23 20:10:14","area",520.1
"WBC-48","2019-05-05 20:12:52","area",561.1
"WBC-48","2019-11-09 22:56:09","area",509.9
"WBC-49","2019-11-09 22:56:09","radius",12.1
"WBC-49","2019-06-15 23:05:45","radius",11.8
"WBC-49","2019-11-23 20:10:14","radius",12
"WBC-49","2019-05-05 20:12:52","radius",12
"WBC-49","2019-05-05 20:12:52","texture",14.8
"WBC-49","2019-11-09 22:56:09","texture",13.5
"WBC-49","2019-06-15 23:05:45","texture",14.8
"WBC-49","2019-11-23 20:10:14","texture",14.2
"WBC-49","2019-11-23 20:10:14","perimeter",76.6
"WBC-49","2019-05-05 20:12:52","perimeter",79.2
"WBC-49","2019-11-09 22:56:09","perimeter",76.2
"WBC-49","2019-06-15 23:05:45","perimeter",82.7
"WBC-49","2019-06-15 23:05:45","area",456.4
"WBC-49","2019-11-23 20:10:14","area",461.1
"WBC-49","2019-05-05 20:12:52","area",480.3
"WBC-49","2019-11-09 22:56:09","area",440.5
"WBC-50","2019-11-09 22:56:09","radius",13.9
"WBC-50","2019-06-15 23:05:45","radius",13.6
"WBC-50","2019-11-23 20:10:14","radius",13.1
"WBC-50","2019-05-05 20:12:52","radius",13.6
"WBC-50","2019-05-05 20:12:52","texture",21.2
"WBC-50","2019-11-09 22:56:09","texture",22.2
"WBC-50","2019-06-15 23:05:45","texture",23.3
"WBC-50","2019-11-23 20:10:14","texture",23.7
"WBC-50","2019-11-23 20:10:14","perimeter",87.4
"WBC-50","2019-05-05 20:12:52","perimeter",88.2
"WBC-50","2019-11-09 22:56:09","perimeter",87.6
"WBC-50","2019-06-15 23:05:45","perimeter",87.2
"WBC-50","2019-06-15 23:05:45","area",597.8
"WBC-50","2019-11-23 20:10:14","area",567.5
"WBC-50","2019-05-05 20:12:52","area",548.6
"WBC-50","2019-11-09 22:56:09","area",598.1
"WBC-51","2019-11-09 22:56:09","radius",11.8
"WBC-51","2019-06-15 23:05:45","radius",11.7
"WBC-51","2019-11-23 20:10:14","radius",11.9
"WBC-51","2019-05-05 20:12:52","radius",11.4
"WBC-51","2019-05-05 20:12:52","texture",23.4
"WBC-51","2019-11-09 22:56:09","texture",22.7
"WBC-51","2019-06-15 23:05:45","texture",23
"WBC-51","2019-11-23 20:10:14","texture",21.5
"WBC-51","2019-11-23 20:10:14","perimeter",75.8
"WBC-51","2019-05-05 20:12:52","perimeter",74.2
"WBC-51","2019-11-09 22:56:09","perimeter",76
"WBC-51","2019-06-15 23:05:45","perimeter",72.5
"WBC-51","2019-06-15 23:05:45","area",415
"WBC-51","2019-11-23 20:10:14","area",384.6
"WBC-51","2019-05-05 20:12:52","area",396.4
"WBC-51","2019-11-09 22:56:09","area",453.4
"WBC-52","2019-11-09 22:56:09","radius",13.7
"WBC-52","2019-06-15 23:05:45","radius",13.5
"WBC-52","2019-11-23 20:10:14","radius",13.5
"WBC-52","2019-05-05 20:12:52","radius",13.4
"WBC-52","2019-05-05 20:12:52","texture",17.6
"WBC-52","2019-11-09 22:56:09","texture",17.4
"WBC-52","2019-06-15 23:05:45","texture",15.8
"WBC-52","2019-11-23 20:10:14","texture",15.7
"WBC-52","2019-11-23 20:10:14","perimeter",87.2
"WBC-52","2019-05-05 20:12:52","perimeter",87.8
"WBC-52","2019-11-09 22:56:09","perimeter",89.3
"WBC-52","2019-06-15 23:05:45","perimeter",87.8
"WBC-52","2019-06-15 23:05:45","area",551.9
"WBC-52","2019-11-23 20:10:14","area",579.1
"WBC-52","2019-05-05 20:12:52","area",579.6
"WBC-52","2019-11-09 22:56:09","area",557.4
"WBC-53","2019-11-09 22:56:09","radius",12.2
"WBC-53","2019-06-15 23:05:45","radius",11.8
"WBC-53","2019-11-23 20:10:14","radius",12
"WBC-53","2019-05-05 20:12:52","radius",12.2
"WBC-53","2019-05-05 20:12:52","texture",19.1
"WBC-53","2019-11-09 22:56:09","texture",18.6
"WBC-53","2019-06-15 23:05:45","texture",19.3
"WBC-53","2019-11-23 20:10:14","texture",18.4
"WBC-53","2019-11-23 20:10:14","perimeter",76.8
"WBC-53","2019-05-05 20:12:52","perimeter",71.8
"WBC-53","2019-11-09 22:56:09","perimeter",74.4
"WBC-53","2019-06-15 23:05:45","perimeter",75.1
"WBC-53","2019-06-15 23:05:45","area",433.7
"WBC-53","2019-11-23 20:10:14","area",445.6
"WBC-53","2019-05-05 20:12:52","area",419.3
"WBC-53","2019-11-09 22:56:09","area",468.8
"WBC-54","2019-11-09 22:56:09","radius",16.5
"WBC-54","2019-06-15 23:05:45","radius",19
"WBC-54","2019-11-23 20:10:14","radius",18.3
"WBC-54","2019-05-05 20:12:52","radius",19.9
"WBC-54","2019-05-05 20:12:52","texture",14.2
"WBC-54","2019-11-09 22:56:09","texture",17.9
"WBC-54","2019-06-15 23:05:45","texture",17.5
"WBC-54","2019-11-23 20:10:14","texture",18.8
"WBC-54","2019-11-23 20:10:14","perimeter",114.9
"WBC-54","2019-05-05 20:12:52","perimeter",121.3
"WBC-54","2019-11-09 22:56:09","perimeter",123.6
"WBC-54","2019-06-15 23:05:45","perimeter",114.8
"WBC-54","2019-06-15 23:05:45","area",1037.4
"WBC-54","2019-11-23 20:10:14","area",999.9
"WBC-54","2019-05-05 20:12:52","area",1011.4
"WBC-54","2019-11-09 22:56:09","area",1001.9
"WBC-55","2019-11-09 22:56:09","radius",15.5
"WBC-55","2019-06-15 23:05:45","radius",15.2
"WBC-55","2019-11-23 20:10:14","radius",14.9
"WBC-55","2019-05-05 20:12:52","radius",15.3
"WBC-55","2019-05-05 20:12:52","texture",22
"WBC-55","2019-11-09 22:56:09","texture",20.4
"WBC-55","2019-06-15 23:05:45","texture",22.2
"WBC-55","2019-11-23 20:10:14","texture",22.2
"WBC-55","2019-11-23 20:10:14","perimeter",95.5
"WBC-55","2019-05-05 20:12:52","perimeter",101
"WBC-55","2019-11-09 22:56:09","perimeter",101.1
"WBC-55","2019-06-15 23:05:45","perimeter",96.5
"WBC-55","2019-06-15 23:05:45","area",708.9
"WBC-55","2019-11-23 20:10:14","area",714.9
"WBC-55","2019-05-05 20:12:52","area",722.2
"WBC-55","2019-11-09 22:56:09","area",700.6
"WBC-56","2019-11-09 22:56:09","radius",11.6
"WBC-56","2019-06-15 23:05:45","radius",11.6
"WBC-56","2019-11-23 20:10:14","radius",11.5
"WBC-56","2019-05-05 20:12:52","radius",11.5
"WBC-56","2019-05-05 20:12:52","texture",18.9
"WBC-56","2019-11-09 22:56:09","texture",18.6
"WBC-56","2019-06-15 23:05:45","texture",17.2
"WBC-56","2019-11-23 20:10:14","texture",18.4
"WBC-56","2019-11-23 20:10:14","perimeter",73.1
"WBC-56","2019-05-05 20:12:52","perimeter",74.8
"WBC-56","2019-11-09 22:56:09","perimeter",72.8
"WBC-56","2019-06-15 23:05:45","perimeter",74.1
"WBC-56","2019-06-15 23:05:45","area",428.5
"WBC-56","2019-11-23 20:10:14","area",385.7
"WBC-56","2019-05-05 20:12:52","area",446.6
"WBC-56","2019-11-09 22:56:09","area",393
"WBC-57","2019-11-09 22:56:09","radius",18.7
"WBC-57","2019-06-15 23:05:45","radius",18.5
"WBC-57","2019-11-23 20:10:14","radius",20.7
"WBC-57","2019-05-05 20:12:52","radius",18.6
"WBC-57","2019-05-05 20:12:52","texture",16.2
"WBC-57","2019-11-09 22:56:09","texture",19.4
"WBC-57","2019-06-15 23:05:45","texture",17.7
"WBC-57","2019-11-23 20:10:14","texture",18.5
"WBC-57","2019-11-23 20:10:14","perimeter",122.8
"WBC-57","2019-05-05 20:12:52","perimeter",121.8
"WBC-57","2019-11-09 22:56:09","perimeter",124.8
"WBC-57","2019-06-15 23:05:45","perimeter",124.6
"WBC-57","2019-06-15 23:05:45","area",1171.3
"WBC-57","2019-11-23 20:10:14","area",1168.3
"WBC-57","2019-05-05 20:12:52","area",1294.5
"WBC-57","2019-11-09 22:56:09","area",1231.9
"WBC-58","2019-11-09 22:56:09","radius",14.3
"WBC-58","2019-06-15 23:05:45","radius",15.1
"WBC-58","2019-11-23 20:10:14","radius",14.1
"WBC-58","2019-05-05 20:12:52","radius",14.6
"WBC-58","2019-05-05 20:12:52","texture",20.2
"WBC-58","2019-11-09 22:56:09","texture",21.5
"WBC-58","2019-06-15 23:05:45","texture",23
"WBC-58","2019-11-23 20:10:14","texture",23.3
"WBC-58","2019-11-23 20:10:14","perimeter",90.5
"WBC-58","2019-05-05 20:12:52","perimeter",96.1
"WBC-58","2019-11-09 22:56:09","perimeter",95.8
"WBC-58","2019-06-15 23:05:45","perimeter",91.8
"WBC-58","2019-06-15 23:05:45","area",635.3
"WBC-58","2019-11-23 20:10:14","area",651.7
"WBC-58","2019-05-05 20:12:52","area",697.4
"WBC-58","2019-11-09 22:56:09","area",693.5
"WBC-59","2019-11-09 22:56:09","radius",13.2
"WBC-59","2019-06-15 23:05:45","radius",13.2
"WBC-59","2019-11-23 20:10:14","radius",12.6
"WBC-59","2019-05-05 20:12:52","radius",13
"WBC-59","2019-05-05 20:12:52","texture",17.7
"WBC-59","2019-11-09 22:56:09","texture",20.5
"WBC-59","2019-06-15 23:05:45","texture",19.4
"WBC-59","2019-11-23 20:10:14","texture",20.7
"WBC-59","2019-11-23 20:10:14","perimeter",84.6
"WBC-59","2019-05-05 20:12:52","perimeter",86.4
"WBC-59","2019-11-09 22:56:09","perimeter",80.6
"WBC-59","2019-06-15 23:05:45","perimeter",83.6
"WBC-59","2019-06-15 23:05:45","area",544.5
"WBC-59","2019-11-23 20:10:14","area",532.3
"WBC-59","2019-05-05 20:12:52","area",474.6
"WBC-59","2019-11-09 22:56:09","area",548.4
"WBC-60","2019-11-09 22:56:09","radius",8.5
"WBC-60","2019-06-15 23:05:45","radius",8.9
"WBC-60","2019-11-23 20:10:14","radius",8.6
"WBC-60","2019-05-05 20:12:52","radius",8.6
"WBC-60","2019-05-05 20:12:52","texture",11.6
"WBC-60","2019-11-09 22:56:09","texture",11.5
"WBC-60","2019-06-15 23:05:45","texture",12.2
"WBC-60","2019-11-23 20:10:14","texture",12.4
"WBC-60","2019-11-23 20:10:14","perimeter",53.6
"WBC-60","2019-05-05 20:12:52","perimeter",54.9
"WBC-60","2019-11-09 22:56:09","perimeter",55.9
"WBC-60","2019-06-15 23:05:45","perimeter",52.3
"WBC-60","2019-06-15 23:05:45","area",217.7
"WBC-60","2019-11-23 20:10:14","area",228.3
"WBC-60","2019-05-05 20:12:52","area",228.4
"WBC-60","2019-11-09 22:56:09","area",211.2
"WBC-61","2019-11-09 22:56:09","radius",10.2
"WBC-61","2019-06-15 23:05:45","radius",10.9
"WBC-61","2019-11-23 20:10:14","radius",10.8
"WBC-61","2019-05-05 20:12:52","radius",9.8
"WBC-61","2019-05-05 20:12:52","texture",11.8
"WBC-61","2019-11-09 22:56:09","texture",12
"WBC-61","2019-06-15 23:05:45","texture",14.5
"WBC-61","2019-11-23 20:10:14","texture",15.9
"WBC-61","2019-11-23 20:10:14","perimeter",67.2
"WBC-61","2019-05-05 20:12:52","perimeter",62.1
"WBC-61","2019-11-09 22:56:09","perimeter",62.7
"WBC-61","2019-06-15 23:05:45","perimeter",68.5
"WBC-61","2019-06-15 23:05:45","area",243
"WBC-61","2019-11-23 20:10:14","area",328
"WBC-61","2019-05-05 20:12:52","area",286.1
"WBC-61","2019-11-09 22:56:09","area",272.8
"WBC-62","2019-11-09 22:56:09","radius",8.6
"WBC-62","2019-06-15 23:05:45","radius",8.6
"WBC-62","2019-11-23 20:10:14","radius",8.8
"WBC-62","2019-05-05 20:12:52","radius",8.9
"WBC-62","2019-05-05 20:12:52","texture",22.4
"WBC-62","2019-11-09 22:56:09","texture",20.4
"WBC-62","2019-06-15 23:05:45","texture",21.8
"WBC-62","2019-11-23 20:10:14","texture",19.1
"WBC-62","2019-11-23 20:10:14","perimeter",60.1
"WBC-62","2019-05-05 20:12:52","perimeter",58.9
"WBC-62","2019-11-09 22:56:09","perimeter",53
